chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
246,193462272,324.208,0.0189938,0.0656799,3.76842,9.60856,1.54363,32296,0,32,8.66226,10.2908,1
247,194248704,325.53,0.0177011,0.0519947,4.8492,12.3397,1.2094,32426,0,32,8.66226,10.2908,1
248,195035136,326.855,0.0177688,0.0495392,6.54397,17.093,1.12471,32559,0,33,8.66226,10.2908,1
249,195821568,328.183,0.0195482,0.0624484,8.18686,19.2405,0.81599,32692,0,33,8.66226,10.2908,1
250,196608000,329.503,0.0184635,0.0715403,11.955,24.2656,0.487267,32821,0,33,8.66226,10.2908,1
251,197394432,330.822,0.0181263,0.0787437,13.4872,28.2396,0.43572,32932,0,33,8.66226,10.2908,1
252,198180864,332.143,0.0185022,0.0889266,12.6619,37.8514,0.512072,33039,0,33,8.66226,10.2908,1
253,198967296,333.458,0.0188672,0.113882,17.8531,37.8783,0.443476,33173,0,33,8.66226,10.2908,1
254,199753728,334.773,0.0184391,0.1151,15.3875,39.7169,0.593658,33295,0,33,8.66226,10.2908,1
255,200540160,336.098,0.0190071,0.131251,10.5264,43.2988,0.834239,33427,0,33,8.66226,10.2908,1
256,201326592,337.422,0.0183806,0.131237,5.81711,43.6199,1.24943,33560,0,33,8.66226,10.2908,1
257,202113024,338.746,0.018212,0.171365,15.5533,45.5072,0.876839,33685,0,33,8.66226,10.2908,1
258,202899456,340.069,0.0182447,0.176975,8.99539,51.0353,1.24887,33799,0,33,8.66226,10.2908,1
259,203685888,341.394,0.0192279,0.206156,8.7638,46.9763,1.11731,33938,0,33,8.66226,10.2908,1
260,204472320,342.715,0.0197812,0.230399,8.75062,47.9636,1.132,34102,0,33,8.66226,10.2908,1
261,205258752,344.039,0.0204891,0.253854,4.77468,49.3328,1.34777,34227,0,33,8.66226,10.2908,1
262,206045184,345.357,0.0200708,0.264753,6.96046,47.987,1.1173,34353,0,33,8.66226,10.2908,1
263,206831616,346.682,0.0195384,0.261885,4.43389,47.4858,1.67896,34488,0,33,8.66226,10.2908,1
264,207618048,347.996,0.0189535,0.261633,5.10211,46.6626,1.37625,34644,0,33,8.66226,10.2908,1
265,208404480,349.34,0.0196665,0.279561,5.31369,45.6535,1.36203,34772,0,33,8.66226,10.2908,1
266,209190912,350.662,0.0197659,0.298673,3.96469,43.961,1.46037,34894,0,33,8.66226,10.2908,1
267,209977344,351.979,0.021749,0.337592,6.38669,44.5347,1.33642,35043,0,33,8.66226,10.2908,1
268,210763776,353.302,0.0221844,0.348722,4.55062,42.9407,1.31384,35159,0,33,8.66226,10.2908,1
269,211550208,354.624,0.0214222,0.349316,10.6444,41.6987,1.0004,35297,0,33,8.66226,10.2908,1
270,212336640,355.944,0.0238816,0.379464,5.67244,39.6796,1.12984,35424,0,33,8.66226,10.2908,1
271,213123072,357.269,0.0251535,0.391652,6.97362,37.6999,1.12666,35590,0,33,8.66226,10.2908,1
272,213909504,358.594,0.0262329,0.41216,9.49359,36.1954,0.929715,35720,0,33,8.66226,10.2908,1
273,214695936,359.923,0.0245416,0.363228,11.6677,34.5274,0.672484,35881,0,33,8.66226,10.2908,1
274,215482368,361.255,0.0198975,0.299882,11.4392,30.5788,0.647077,36011,0,33,8.66226,10.2908,1
275,216268800,362.588,0.0187272,0.248132,6.2479,26.1415,1.00322,36145,0,33,8.66226,10.2908,1
276,217055232,363.917,0.0171444,0.237738,9.81088,25.0657,0.90819,36280,0,33,8.66226,10.2908,1
277,217841664,365.247,0.0149874,0.174522,5.95691,21.9677,0.95439,36409,0,33,8.66226,10.2908,1
278,218628096,366.581,0.0143888,0.149855,7.16305,20.1474,0.834659,36551,0,33,8.66226,10.2908,1
279,219414528,367.911,0.0117961,0.122538,7.65359,19.0753,0.701405,36671,0,33,8.66226,10.2908,1
280,220200960,369.247,0.0118842,0.0984863,5.19005,17.2779,1.00771,36808,0,33,8.66226,10.2908,1
281,220987392,370.574,0.0116819,0.0878656,5.99656,16.4282,0.645725,36929,0,33,8.66226,10.2908,1
282,221773824,371.905,0.0119872,0.081554,6.51491,14.4419,0.711177,37042,0,33,8.66226,10.2908,1
283,222560256,373.235,0.011331,0.0707351,6.29869,12.44,0.797262,37172,0,33,8.66226,10.2908,1
284,223346688,374.566,0.0116447,0.0602135,7.87955,19.0358,0.782476,37316,0,33,8.66226,10.2908,1
285,224133120,375.893,0.0111511,0.0555485,8.29002,17.5827,0.796133,37437,0,33,8.66226,10.2908,1
286,224919552,377.223,0.0111249,0.037596,3.73413,11.6941,1.2776,37560,0,33,8.66226,10.2908,1
287,225705984,378.55,0.0116405,0.0346498,4.39673,9.97903,1.0616,37701,0,33,8.66226,10.2908,1
288,226492416,379.876,0.0117754,0.0364594,2.35747,4.48677,1.72428,37830,0,33,8.66226,10.2908,1
289,227278848,381.199,0.0125459,0.032234,2.34765,4.04676,1.62132,37988,0,33,8.66226,10.2908,1
290,228065280,382.524,0.0126959,0.0417104,2.19949,4.39132,1.80393,38093,0,33,8.66226,10.2908,1
291,228851712,383.849,0.0125193,0.0357087,2.72206,6.41869,1.54538,38217,0,33,8.66226,10.2908,1
292,229638144,385.171,0.0133859,0.0413688,4.7026,8.67765,1.03276,38342,0,33,8.66226,10.2908,1
293,230424576,386.494,0.0129145,0.0417426,3.17357,9.3631,1.47734,38466,0,33,8.66226,10.2908,1
294,231211008,387.816,0.0126789,0.053674,8.44796,20.3791,0.929773,38603,0,33,8.66226,10.2908,1
295,231997440,389.138,0.012869,0.0336563,5.70714,14.4517,1.00522,38726,0,33,8.66226,10.2908,1
296,232783872,390.47,0.0128553,0.0334859,4.96867,9.65013,0.87213,38858,0,33,8.66226,10.2908,1
297,233570304,391.793,0.0129059,0.0373207,5.63605,9.84325,0.868193,38987,0,33,8.66226,10.2908,1
298,234356736,393.12,0.0114875,0.0391452,8.72914,16.0823,0.568825,39095,0,33,8.66226,10.2908,1
299,235143168,394.446,0.0112973,0.0491103,8.61136,19.2846,0.601913,39200,0,33,8.66226,10.2908,1
300,235929600,395.768,0.0121229,0.0458104,7.99312,16.6094,0.602169,39341,0,33,8.66226,10.2908,1
